Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),average_values,discount_column_with null to average _values ,OriginalPrice (in Rs),discount_offer_In_price,Discount in percentage,SizeOption,Ratings,Reviews,Discount_category,,,,
1297897,Belle Fille,Western,tops,Women,,470,470,999,499.5,50%,"S, M, L, XL, XXL",3.6,383,High_Discount,,,,
1299663,ether,Bottom Wear,shorts,Men,674,920.93,674,1499,824.45,55%,"28, 30, 32, 34, 36",4.3,406,High_Discount,,,,
1305539,HIGHLANDER,Topwear,shirts,Men,629,709.5,629,999,369.63,37%,"39, 40, 42, 44, 46",4.1,462,Low_Discount,,,,
1308791,Hypernation,Topwear,tshirts,Men,797,709.5,797,985,187.15,19%,"S, M, L, XL",4.3,489,Low_Discount,,,,
1314316,RARE,Western,tops,Women,,470,470,1099,549.5,50%,"S, M, L, XL",4.1,333,High_Discount,,,,
1320919,WROGN,Bottom Wear,jeans,Men,1124,920.93,1124,2499,1374.45,55%,"28, 30, 32, 34, 36, 38",4.1,397,High_Discount,,,,
1328700,Mast & Harbour,Western,tops,Women,,470,470,1499,824.45,55%,"XS, S, M, L, XL",4.1,523,Low_Discount,,,,
1341216,Miss Chase,Western,tops,Women,,470,470,1149,517.05,45%,"XS, S, M, L, XL",4.3,659,High_Discount,,,,
1345995,ether,Bottom Wear,trousers,Men,649,920.93,649,1299,649.5,50%,"28, 30, 32, 34, 36",3.9,314,High_Discount,,,,
1352802,Mast & Harbour,Topwear,shirts,Men,599,709.5,599,1499,899.4,60%,"38, 40, 42, 44",4.1,459,Low_Discount,,,,
1374263,Floret,Lingerie & Sleep Wear,bra,Women,966,602.52,966,1017,50.85,5%,"30B, 32B, 34B, 36B, 38B, 40B",4.3,260,High_Discount,,,,
1376192,Roadster,Topwear,shirts,Men,719,709.5,719,1799,1079.4,60%,"38, 40, 42, 44",4.1,904,Low_Discount,,,,
1376232,Roadster,Topwear,shirts,Men,719,709.5,719,1599,879.45,55%,"38, 40, 42, 44",4.2,841,Low_Discount,,,,
1376770,Jockey,Lingerie & Sleep Wear,bra,Women,,602.52,602.52,479,,0%,"30A, 30B, 32A, 32B, 34A, 34B",4.2,352,Low_Discount,,,,
1376778,Jockey,Lingerie & Sleep Wear,bra,Women,,602.52,602.52,549,,0%,"30B, 32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C",4.5,867,Low_Discount,,,,
1376781,Jockey,Lingerie & Sleep Wear,bra,Women,,602.52,602.52,749,,0%,"30B, 32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C",4.6,319,High_Discount,,,,
1377666,ether,Topwear,sweaters,Men,479,709.5,479,1199,719.4,60%,"S, M, L, XL",4,352,Low_Discount,,,,
1377733,ether,Western,sweaters,Women,,470,470,1499,899.4,60%,"S, M, L, XL",3.9,293,High_Discount,,,,
1380188,HIGHLANDER,Bottom Wear,trousers,Men,599,920.93,599,999,399.6,40%,"30, 32, 34, 36, 38",4.1,873,High_Discount,,,,
1382567,Marie Claire,Western,shirts,Women,,470,470,1599,927.42,58%,"XS, S, M, L, XL",4.2,961,High_Discount,,,,
1390618,HIGHLANDER,Bottom Wear,trousers,Men,579,920.93,579,999,419.58,42%,"30, 32, 34, 36, 38",4,361,Low_Discount,,,,
1395964,Kook N Keech Marvel,Topwear,sweatshirts,Men,524,709.5,524,2099,1574.25,75%,"S, M, L, XL",4,267,High_Discount,,,,
1395968,Kook N Keech Marvel,Topwear,sweatshirts,Men,569,709.5,569,1899,1329.3,70%,"S, M, L, XL",3.8,242,Low_Discount,,,,
1395989,Kook N Keech,Topwear,sweatshirts,Men,474,709.5,474,1899,1424.25,75%,"S, M, L, XL",4,508,High_Discount,,,,
1395990,Kook N Keech,Topwear,sweatshirts,Men,474,709.5,474,1899,1424.25,75%,"S, M, L, XL",3.9,849,High_Discount,,,,
1396021,Roadster,Topwear,tshirts,Men,629,709.5,629,1399,769.45,55%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.2,923,Low_Discount,,,,
1400916,Clovia,Lingerie & Sleep Wear,bra,Women,251,602.52,251,698,446.72,64%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.2,277,High_Discount,,,,
1400921,Clovia,Lingerie & Sleep Wear,bra,Women,286,602.52,286,698,411.82,59%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.2,348,High_Discount,,,,
1400971,Clovia,Lingerie & Sleep Wear,bra,Women,251,602.52,251,698,446.72,64%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.2,309,Low_Discount,,,,
1406107,Miss Chase,Western,tops,Women,,470,470,799,199.75,25%,"XS, S, M, L, XL",4.3,762,High_Discount,,,,
1406441,Kook N Keech Marvel,Topwear,sweatshirts,Men,549,709.5,549,2199,1649.25,75%,"S, M, L, XL",3.9,625,High_Discount,,,,
1413902,Clovia,Lingerie & Sleep Wear,bra,Women,259,602.52,259,499,239.52,48%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B",4.2,881,Low_Discount,,,,
1414791,ether,Bottom Wear,jeans,Men,1044,920.93,1044,1899,854.55,45%,"28, 30, 32, 34, 36",3.7,775,High_Discount,,,,
1416974,Clovia,Lingerie & Sleep Wear,bra,Women,286,602.52,286,698,411.82,59%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.2,288,Low_Discount,,,,
1416991,Clovia,Lingerie & Sleep Wear,bra,Women,286,602.52,286,698,411.82,59%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.3,327,High_Discount,,,,
1417079,Clovia,Lingerie & Sleep Wear,bra,Women,327,602.52,327,798,470.82,59%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.2,309,High_Discount,,,,
1421911,WROGN,Bottom Wear,jeans,Men,1299,920.93,1299,2599,1299.5,50%,"28, 30, 32, 34, 36, 38",4,420,Low_Discount,,,,
1421954,WROGN,Topwear,shirts,Men,1049,709.5,1049,2099,1049.5,50%,"39, 40, 42, 44, 46",4.3,321,High_Discount,,,,
1421972,WROGN,Topwear,tshirts,Men,539,709.5,539,899,359.6,40%,"S, M, L, XL, XXL",4.3,906,Low_Discount,,,,
1421976,WROGN,Topwear,tshirts,Men,899,709.5,899,1499,599.6,40%,"S, M, L, XL, XXL",4.1,665,High_Discount,,,,
1422313,Roadster,Inner Wear &  Sleep Wear,socks,Men,319,530.36,319,399,79.8,20%,Onesize,4.3,582,High_Discount,,,,
1422318,Roadster,Inner Wear &  Sleep Wear,socks,Men,179,530.36,179,299,119.6,40%,Onesize,4.3,532,Low_Discount,,,,
1422473,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,239,530.36,239,399,159.6,40%,Onesize,4.3,406,High_Discount,,,,
1422474,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,299,530.36,299,399,99.75,25%,Onesize,4.3,301,High_Discount,,,,
1422476,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,259,530.36,259,399,139.65,35%,Onesize,4.5,520,High_Discount,,,,
1422477,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,219,530.36,219,399,179.55,45%,Onesize,4.4,248,Low_Discount,,,,
1422479,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,299,530.36,299,399,99.75,25%,Onesize,4.3,470,Low_Discount,,,,
1422480,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,224,530.36,224,299,74.75,25%,Onesize,4.3,492,Low_Discount,,,,
1427675,WROGN,Topwear,shirts,Men,1079,709.5,1079,2399,1319.45,55%,"39, 40, 42, 44, 46",4.2,461,High_Discount,,,,
1427701,WROGN,Topwear,shirts,Men,1149,709.5,1149,2299,1149.5,50%,"39, 40, 42, 44, 46",4.1,909,Low_Discount,,,,
1428178,Campus Sutra,Western,sweatshirts,Women,,470,470,1699,849.5,50%,"S, M, L, XL",4.1,387,Low_Discount,,,,
1428675,Claura,Lingerie & Sleep Wear,nightdress,Women,809,602.52,809,1499,689.54,46%,"M, L, XL",4,367,High_Discount,,,,
1432584,plusS,Plus Size,leggings,Women,807,709.77,807,850,42.5,5%,"XL, XXL, 3XL, 4XL, 5XL, 6XL, 7XL, 8XL",4.5,255,High_Discount,,,,
1437351,RARE,Western,tops,Women,,470,470,1199,659.45,55%,"S, M, L, XL",3.6,708,Low_Discount,,,,
1439749,Kook N Keech Disney,Topwear,tshirts,Men,359,709.5,359,899,539.4,60%,"XS, S, M, L, XL, XXL",4.2,407,Low_Discount,,,,
1445488,Roadster,Western,tshirts,Women,,470,470,1399,979.3,70%,"XS, S, M, L, XL",4,347,High_Discount,,,,
1445598,Leading Lady,Lingerie & Sleep Wear,briefs,Women,448,602.52,448,1494,1045.8,70%,"M, L, XL, XXL",4.1,531,High_Discount,,,,
1445602,Leading Lady,Lingerie & Sleep Wear,briefs,Women,404,602.52,404,1349,944.3,70%,"S, M, L, XL, XXL, 3XL",4,460,Low_Discount,,,,
1445626,Leading Lady,Lingerie & Sleep Wear,bra,Women,388,602.52,388,598,209.3,35%,"30B, 32B, 34B, 36B, 38B, 40B",3.8,779,Low_Discount,,,,
1454375,INVICTUS,Inner Wear &  Sleep Wear,socks,Men,336,530.36,336,449,112.25,25%,Onesize,4.4,262,High_Discount,,,,
1460195,ether,Topwear,tshirts,Men,449,709.5,449,999,549.45,55%,"S, M, L, XL, XXL",4.1,866,High_Discount,,,,
1460197,ether,Topwear,tshirts,Men,449,709.5,449,899,449.5,50%,"S, M, L, XL, XXL",3.9,421,Low_Discount,,,,
1462052,ether,Topwear,tshirts,Men,449,709.5,449,999,549.45,55%,"S, M, L, XL, XXL",4.1,857,Low_Discount,,,,
1462085,ether,Topwear,tshirts,Men,399,709.5,399,799,399.5,50%,"S, M, L, XL, XXL",4.1,736,Low_Discount,,,,
1476576,Claura,Lingerie & Sleep Wear,nightdress,Women,989,602.52,989,2199,1209.45,55%,Onesize,4.3,294,Low_Discount,,,,
1484031,ether,Western,sweatshirts,Women,,470,470,1199,779.35,65%,"S, M, L, XL",4.3,438,High_Discount,,,,
1484032,ether,Western,sweatshirts,Women,,470,470,1199,839.3,70%,"S, M, L, XL",4.3,700,High_Discount,,,,
1485453,Varkala Silk Sarees,Indian Wear,sarees,Women,2145,1059.22,2145,5500,3355,61%,Onesize,3.9,594,High_Discount,,,,
1486200,Ishin,Indian Wear,sarees,Women,604,1059.22,604,1099,494.55,45%,Onesize,3.6,535,High_Discount,,,,
1489933,Miss Chase,Western,tops,Women,,470,470,849,203.76,24%,"XS, S, M, L, XL",4,269,Low_Discount,,,,
1491086,Clovia,Lingerie & Sleep Wear,bra,Women,281,602.52,281,599,317.47,53%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 40B, 40C",4.3,266,High_Discount,,,,
1491426,Soie,Lingerie & Sleep Wear,bra,Women,,602.52,602.52,980,,0%,"S, M, L, XL, XXL",4.1,465,Low_Discount,,,,
1497800,HIGHLANDER,Topwear,shirts,Men,569,709.5,569,999,429.57,43%,"39, 40, 42, 44",4.2,674,High_Discount,,,,
1502333,WROGN,Bottom Wear,jeans,Men,1199,920.93,1199,2399,1199.5,50%,"28, 30, 32, 34, 36, 38",4.2,716,Low_Discount,,,,
1502346,WROGN,Bottom Wear,jeans,Men,1299,920.93,1299,2599,1299.5,50%,"28, 30, 32, 34, 36, 38",4,337,Low_Discount,,,,
1502364,WROGN,Bottom Wear,jeans,Men,1199,920.93,1199,2399,1199.5,50%,"28, 30, 32, 34, 36, 38",3.9,332,Low_Discount,,,,
1507061,Jockey,Inner Wear &  Sleep Wear,innerwear-vests,Men,,530.36,530.36,299,,0%,"S, M, L",4.6,400,Low_Discount,,,,
1509863,Ishin,Indian Wear,sarees,Women,524,1059.22,524,1049,524.5,50%,Onesize,3.4,262,Low_Discount,,,,
1510876,SASSAFRAS,Western,tops,Women,,470,470,999,549.45,55%,"XS, S, M, L, XL, XXL",4.3,253,High_Discount,,,,
1518326,Dupatta Bazaar,Indian Wear,dupatta,Women,476,1059.22,476,899,422.53,47%,Onesize,4.3,418,Low_Discount,,,,
1519469,Clovia,Lingerie & Sleep Wear,bra,Women,,602.52,602.52,599,,0%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 40B",3.6,256,High_Discount,,,,
1519495,Clovia,Lingerie & Sleep Wear,bra,Women,259,602.52,259,499,239.52,48%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 40B, 40C",4.3,483,High_Discount,,,,
1523703,Kook N Keech,Western,jeans,Women,,470,470,2299,1149.5,50%,"26, 28, 30, 32, 34",3.4,384,High_Discount,,,,
1536590,WROGN,Topwear,shirts,Men,999,709.5,999,1999,999.5,50%,"39, 40, 42, 44, 46",4.3,314,Low_Discount,,,,
1546306,HRX by Hrithik Roshan,Western,tops,Women,,470,470,699,384.45,55%,"XS, S, M, L, XL",4.2,603,Low_Discount,,,,
1556612,Veni Vidi Vici,Western,tops,Women,,470,470,1080,648,60%,"XS, S, M, L",4,310,Low_Discount,,,,
1560464,ether,Western,skirts,Women,,470,470,999,299.7,30%,"28, 30, 32, 34",4.2,293,Low_Discount,,,,
1562846,20Dresses,Western,tops,Women,,470,470,995,298.5,30%,"XS, S, M, L, XL, XXL",4.3,426,High_Discount,,,,
1566011,Ishin,Indian Wear,sarees,Women,615,1059.22,615,1119,503.55,45%,Onesize,3.4,898,High_Discount,,,,
1567212,RARE,Western,dresses,Women,,470,470,1599,815.49,51%,"S, M, L, XL",4.3,290,High_Discount,,,,
1567750,Clovia,Lingerie & Sleep Wear,bra,Women,368,602.52,368,898,529.82,59%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.3,272,High_Discount,,,,
1567757,Clovia,Lingerie & Sleep Wear,bra,Women,286,602.52,286,698,411.82,59%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.2,328,High_Discount,,,,
1567918,Clovia,Lingerie & Sleep Wear,bra,Women,286,602.52,286,698,411.82,59%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",4.1,426,High_Discount,,,,
1569230,Kvsfab,Indian Wear,sarees,Women,868,1059.22,868,1888,1019.52,54%,Onesize,4.1,261,High_Discount,,,,
1569235,Kvsfab,Indian Wear,sarees,Women,696,1059.22,696,1699,1002.41,59%,Onesize,3.8,256,High_Discount,,,,
1569750,Amante,Lingerie & Sleep Wear,bra,Women,,602.52,602.52,1495,,0%,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38C, 38D",4.2,265,Low_Discount,,,,
1570773,INVICTUS,Bottom Wear,trousers,Men,949,920.93,949,1899,949.5,50%,"30, 32, 34, 36",3.6,483,High_Discount,,,,
1570784,INVICTUS,Bottom Wear,trousers,Men,999,920.93,999,1999,999.5,50%,"30, 32, 34, 36",3.7,459,Low_Discount,,,,
1571701,Harpa,Western,tops,Women,,470,470,999,519.48,52%,"S, M, L, XL",4,243,Low_Discount,,,,
1573560,Rodamo,Bottom Wear,jeans,Men,899,920.93,899,1499,599.6,40%,"30, 32, 34, 36",4,472,Low_Discount,,,,
1575039,INVICTUS,Inner Wear &  Sleep Wear,socks,Men,424,530.36,424,499,74.85,15%,Onesize,4.3,266,High_Discount,,,,
1575043,INVICTUS,Inner Wear &  Sleep Wear,socks,Men,424,530.36,424,499,74.85,15%,Onesize,4.3,274,Low_Discount,,,,
1575045,INVICTUS,Inner Wear &  Sleep Wear,socks,Men,329,530.36,329,549,219.6,40%,Onesize,4.3,289,Low_Discount,,,,
1575046,INVICTUS,Inner Wear &  Sleep Wear,socks,Men,329,530.36,329,549,219.6,40%,Onesize,4.4,331,High_Discount,,,,
1575047,INVICTUS,Inner Wear &  Sleep Wear,socks,Men,329,530.36,329,549,219.6,40%,Onesize,4.2,302,High_Discount,,,,
1575055,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,199,530.36,199,499,299.4,60%,Onesize,4.5,252,Low_Discount,,,,
1575056,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,329,530.36,329,549,219.6,40%,Onesize,4.4,435,Low_Discount,,,,
1575057,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,466,530.36,466,549,82.35,15%,Onesize,4.2,373,Low_Discount,,,,
1575058,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,399,530.36,399,499,99.8,20%,Onesize,4.3,259,High_Discount,,,,
1575061,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,424,530.36,424,499,74.85,15%,Onesize,4.4,283,Low_Discount,,,,
1575062,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,,530.36,530.36,499,,0%,Onesize,4.3,405,High_Discount,,,,
1575063,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,466,530.36,466,549,82.35,15%,Onesize,4.4,899,High_Discount,,,,
1575778,Marie Claire,Western,tops,Women,,470,470,2499,1524.39,61%,"XS, S, M, L, XL",4.2,272,High_Discount,,,,
1579963,Enamor,Lingerie & Sleep Wear,bra,Women,679,602.52,679,849,169.8,20%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,450,High_Discount,,,,
1579976,Enamor,Lingerie & Sleep Wear,bra,Women,,602.52,602.52,1149,,0%,"34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, 40B, 40C, 40D, 42B, 42C, 42D",4.5,257,Low_Discount,,,,
1583367,Cottinfab,Indian Wear,tops,Women,479,1059.22,479,1199,719.4,60%,"S, M, L, XL, XXL",3.9,675,Low_Discount,,,,
1605067,Moda Rapido,Plus Size,kurtas,Women,449,709.77,449,1499,1049.3,70%,"S, M, L, XL, XXL, 3XL",3.9,241,Low_Discount,,,,
1605549,Kanvin,Lingerie & Sleep Wear,thermal-tops,Women,639,602.52,639,799,159.8,20%,"S, M, L, XL, XXL",4.4,811,Low_Discount,,,,
1605551,Kanvin,Lingerie & Sleep Wear,thermal-tops,Women,639,602.52,639,799,159.8,20%,"S, M, L, XL, XXL",4.4,548,High_Discount,,,,
1608817,Moda Rapido,Plus Size,tops,Women,449,709.77,449,1499,1049.3,70%,"XS, S, M, L, XL, XXL",4.2,335,Low_Discount,,,,
1610043,Roadster,Inner Wear &  Sleep Wear,socks,Men,359,530.36,359,599,239.6,40%,Onesize,4.2,347,High_Discount,,,,
1610044,Roadster,Inner Wear &  Sleep Wear,socks,Men,359,530.36,359,599,239.6,40%,Onesize,4.3,437,Low_Discount,,,,
1610046,Roadster,Inner Wear &  Sleep Wear,socks,Men,359,530.36,359,599,239.6,40%,Onesize,4.4,246,Low_Discount,,,,
1610047,Roadster,Inner Wear &  Sleep Wear,socks,Men,389,530.36,389,599,209.65,35%,Onesize,4.3,457,High_Discount,,,,
1610048,Roadster,Inner Wear &  Sleep Wear,socks,Men,359,530.36,359,599,239.6,40%,Onesize,4.3,409,Low_Discount,,,,
1616320,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,319,530.36,319,399,79.8,20%,Onesize,4.2,540,Low_Discount,,,,
1616324,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,319,530.36,319,399,79.8,20%,Onesize,4.3,646,Low_Discount,,,,
1616325,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,279,530.36,279,399,119.7,30%,Onesize,4.3,429,High_Discount,,,,
1616326,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,319,530.36,319,399,79.8,20%,Onesize,4.4,725,High_Discount,,,,
1617114,Veni Vidi Vici,Western,tops,Women,,470,470,1290,774,60%,"XS, S, M, L",4,899,High_Discount,,,,
1619847,Roadster,Bottom Wear,jeans,Men,1119,920.93,1119,2799,1679.4,60%,"28, 30, 32, 34, 36",3.6,392,High_Discount,,,,
1623619,Kook N Keech,Bottom Wear,track-pants,Men,719,920.93,719,1799,1079.4,60%,"S, M, L, XL, XXL, 3XL",4,324,High_Discount,,,,
1627990,Amante,Lingerie & Sleep Wear,bra,Women,,602.52,602.52,1245,,0%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,335,Low_Discount,,,,
1638296,Moda Rapido,Bottom Wear,jeans,Men,524,920.93,524,2099,1574.25,75%,"28, 30, 32, 34, 36, 38",3.8,257,Low_Discount,,,,
1639356,Marie Claire,Western,dresses,Women,,470,470,2299,1402.39,61%,"XS, S, M, L, XL",4.2,491,High_Discount,,,,
1643043,Belle Fille,Western,sweatshirts,Women,,470,470,1199,599.5,50%,"S, M, L, XL, XXL",3.8,730,High_Discount,,,,
1643072,Belle Fille,Western,sweatshirts,Women,,470,470,1599,959.4,60%,"S, M, L, XL, XXL",3.6,386,High_Discount,,,,
1644118,Belle Fille,Western,jackets,Women,,470,470,1799,1079.4,60%,"S, M, L, XL, XXL",3.8,414,Low_Discount,,,,
1644141,Belle Fille,Western,coats,Women,,470,470,1999,1199.4,60%,"S, M, L, XL, XXL",3.7,352,High_Discount,,,,
1644910,RARE,Western,dresses,Women,,470,470,1699,934.45,55%,"S, M, L, XL",4,790,High_Discount,,,,
1667720,Clovia,Lingerie & Sleep Wear,bra,Women,311,602.52,311,599,287.52,48%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 40B, 40C",4.1,406,High_Discount,,,,
1670093,XYXX,Inner Wear &  Sleep Wear,briefs,Men,745,530.36,745,825,80,10%,"S, M, L, XL",4.7,293,High_Discount,,,,
1670157,XYXX,Inner Wear &  Sleep Wear,trunk,Men,799,530.36,799,897,98,11%,"S, M, L, XL",4.4,375,Low_Discount,,,,
1674593,INVICTUS,Topwear,shirts,Men,809,709.5,809,1799,989.45,55%,"38, 39, 40, 42, 44",4.2,319,Low_Discount,,,,
1675355,HIGHLANDER,Topwear,shirts,Men,469,709.5,469,999,529.47,53%,"39, 40, 42, 44",4.2,673,Low_Discount,,,,
1678664,Mast & Harbour,Topwear,shirts,Men,879,709.5,879,2199,1319.4,60%,"38, 40, 42, 44",4,408,High_Discount,,,,
1678853,Mast & Harbour,Bottom Wear,trousers,Men,1124,920.93,1124,2499,1374.45,55%,"28, 30, 32, 34, 36",4.2,431,Low_Discount,,,,
1678869,Mast & Harbour,Bottom Wear,trousers,Men,999,920.93,999,2499,1499.4,60%,"28, 30, 32, 34, 36",3.8,419,Low_Discount,,,,
1686081,Kook N Keech,Topwear,tshirts,Men,319,709.5,319,799,479.4,60%,"S, M, L, XL, XXL",4,296,High_Discount,,,,
1690062,Da Intimo,Lingerie & Sleep Wear,bra,Women,449,602.52,449,899,449.5,50%,"S, M, L",4.4,453,High_Discount,,,,
1698076,Clovia,Lingerie & Sleep Wear,bra,Women,311,602.52,311,599,287.52,48%,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",3.9,341,Low_Discount,,,,
1700734,WROGN,Bottom Wear,jeans,Men,1449,920.93,1449,2899,1449.5,50%,"28, 30, 32, 34, 36, 38",4.2,977,High_Discount,,,,
1700781,WROGN,Topwear,shirts,Men,1099,709.5,1099,2199,1099.5,50%,"39, 40, 42, 44, 46",4.2,480,Low_Discount,,,,
1700898,HRX by Hrithik Roshan,Topwear,tshirts,Men,359,709.5,359,899,539.4,60%,"S, M, L, XL, XXL",4.2,367,High_Discount,,,,
1700918,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,449,793.18,449,899,449.5,50%,"S, M, L, XL, XXL",4.1,285,Low_Discount,,,,
1703189,HIGHLANDER,Topwear,shirts,Men,699,709.5,699,999,299.7,30%,"38, 40, 42, 44",4.1,635,High_Discount,,,,
1703240,HIGHLANDER,Topwear,tshirts,Men,279,709.5,279,699,419.4,60%,"S, M, L, XL",4.2,663,Low_Discount,,,,
1703248,HIGHLANDER,Topwear,tshirts,Men,314,709.5,314,699,384.45,55%,"S, M, L, XL",3.9,621,Low_Discount,,,,
1708413,Roadster,Topwear,tshirts,Men,359,709.5,359,899,539.4,60%,"XS, S, M, L, XL",3.9,683,Low_Discount,,,,
1708682,Black coffee,Bottom Wear,trousers,Men,742,920.93,742,1649,906.95,55%,"30, 32, 34, 36",4.2,440,Low_Discount,,,,
1709428,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,439,793.18,439,1099,659.4,60%,"S, M, L, XL, XXL",4,378,High_Discount,,,,
1709446,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,494,793.18,494,1099,604.45,55%,"S, M, L, XL, XXL",4.2,804,Low_Discount,,,,
1710948,Mast & Harbour,Western,tops,Women,,470,470,1099,219.8,20%,"XS, S, M, L, XL",4.3,629,High_Discount,,,,
1714762,Kook N Keech,Western,tshirts,Women,,470,470,699,419.4,60%,"XXS, XS, S, M, L, XL",4.2,472,Low_Discount,,,,
1715418,U&F,Western,dresses,Women,,470,470,1499,884.41,59%,"S, M, L, XL",3.9,422,High_Discount,,,,
1715419,U&F,Western,dresses,Women,,470,470,1499,884.41,59%,"S, M, L, XL",4.1,389,Low_Discount,,,,
1718904,Harvard,Western,shirts,Women,,470,470,1599,959.4,60%,"S, M, L, XL",4.3,748,High_Discount,,,,
1718905,Harvard,Western,shirts,Women,,470,470,1599,879.45,55%,"S, M, L, XL",4.2,938,Low_Discount,,,,
1719355,Ishin,Indian Wear,sarees,Women,615,1059.22,615,1119,503.55,45%,Onesize,3.3,316,High_Discount,,,,
1724803,Dollar Bigboss,Inner Wear &  Sleep Wear,trunk,Men,708,530.36,708,945,236.25,25%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.1,533,High_Discount,,,,
1724813,Dollar Bigboss,Inner Wear &  Sleep Wear,trunk,Men,453,530.36,453,567,113.4,20%,"S, M, L, XL, XXL, 3XL, 4XL",4,519,High_Discount,,,,
1724814,Dollar Bigboss,Inner Wear &  Sleep Wear,trunk,Men,708,530.36,708,945,236.25,25%,"S, M, L, XL, XXL, 3XL, 4XL",4,254,Low_Discount,,,,
1724834,Dollar Bigboss,Inner Wear &  Sleep Wear,trunk,Men,525,530.36,525,657,131.4,20%,"S, M, L, XL, XXL",3.7,317,High_Discount,,,,
1725285,Roadster,Topwear,shirts,Men,679,709.5,679,1699,1019.4,60%,"38, 40, 42, 44",4.2,563,High_Discount,,,,
1727861,Shaftesbury London,Topwear,blazers,Men,1799,709.5,1799,5999,4199.3,70%,"36, 38, 40, 42, 44, 46",3.8,386,Low_Discount,,,,
1729296,WROGN,Bottom Wear,jeans,Men,1539,920.93,1539,2799,1259.55,45%,"28, 30, 32, 34, 36, 38",3.8,547,Low_Discount,,,,
1729302,WROGN,Bottom Wear,jeans,Men,1649,920.93,1649,2999,1349.55,45%,"28, 30, 32, 34, 36, 38",4.1,958,High_Discount,,,,
1729330,WROGN,Bottom Wear,jeans,Men,1449,920.93,1449,2899,1449.5,50%,"28, 30, 32, 34, 36, 38",4.2,793,High_Discount,,,,
1729348,WROGN,Topwear,shirts,Men,1099,709.5,1099,2199,1099.5,50%,"39, 40, 42, 44, 46",4.1,967,Low_Discount,,,,
1729361,WROGN,Topwear,shirts,Men,1149,709.5,1149,2299,1149.5,50%,"39, 40, 42, 44, 46",4.1,828,High_Discount,,,,
1729405,WROGN,Topwear,shirts,Men,1199,709.5,1199,2399,1199.5,50%,"39, 40, 42, 44, 46",4.3,659,Low_Discount,,,,
1729511,WROGN,Topwear,tshirts,Men,799,709.5,799,1599,799.5,50%,"S, M, L, XL, XXL",4.2,631,Low_Discount,,,,
1730223,PURYS,Western,shrug,Women,,470,470,1299,610.53,47%,Onesize,4.2,452,High_Discount,,,,
1731802,Marie Claire,Western,tops,Women,,470,470,1499,899.4,60%,"XS, S, M, L, XL",4,830,High_Discount,,,,
